a,b,c,loss
0.0,0.525,0.059000000000000004,2.5041933219667107e+27
0.0,0.525,0.06,2.5108049301906334e+27
0.0,0.525,0.061,2.504083231798079e+27
0.0,0.525,0.062,2.503390519664623e+27
0.0,0.525,0.063,2.497987837260315e+27
0.0,0.525,0.064,2.4947881388202654e+27
0.0,0.525,0.065,2.4950139269677276e+27
0.0,0.525,0.066,2.5045418916427275e+27
0.0,0.525,0.067,2.513380095663323e+27
0.0,0.525,0.068,2.4997908958130555e+27
0.0,0.525,0.069,2.500201151401255e+27
0.0,0.525,0.07,2.498541239582526e+27
0.0,0.525,0.07100000000000001,2.5030378179179335e+27
0.0,0.525,0.07200000000000001,2.49714076277245e+27
0.0,0.525,0.073,2.499200895150602e+27
0.0,0.525,0.074,2.503588268761093e+27
0.0,0.525,0.075,2.493563275013771e+27
0.0,0.525,0.076,2.4978128145525434e+27
0.0,0.525,0.077,2.5045976745968064e+27
0.0,0.525,0.078,2.504063456888432e+27
0.0,0.525,0.079,2.502813505509997e+27
0.0,0.525,0.08,2.5038459328823146e+27
0.0,0.525,0.081,2.501338651427816e+27
0.0,0.525,0.082,2.505299831463228e+27
0.0,0.525,0.083,2.497382193758887e+27
0.0,0.525,0.084,2.498999013983459e+27
0.0,0.525,0.085,2.5042736021969195e+27
0.0,0.525,0.08600000000000001,2.5042721264573936e+27
0.0,0.525,0.08700000000000001,2.504700386067809e+27
0.0,0.525,0.088,2.4978851257893124e+27
0.0,0.525,0.089,2.498529433666319e+27
0.0,0.525,0.09,2.5037110502896476e+27
0.0,0.525,0.091,2.5032845615666635e+27
0.0,0.525,0.092,2.5030640860814945e+27
0.0,0.525,0.093,2.5135235375452404e+27
0.0,0.525,0.094,2.50308946880134e+27
0.0,0.525,0.095,2.4974081667745425e+27
0.0,0.525,0.096,2.513354712943478e+27
0.0,0.525,0.097,2.4971708678587783e+27
0.0,0.525,0.098,2.5062564058239144e+27
0.0,0.525,0.099,2.503479359184082e+27
0.0,0.525,0.1,2.504978415394488e+27
100.0,0.525,0.0,2.5108530392991776e+27
100.0,0.525,0.001,2.502098657283653e+27
100.0,0.525,0.002,2.4977717889937235e+27
100.0,0.525,0.003,2.497061958281767e+27
100.0,0.525,0.004,2.4837788268091704e+27
100.0,0.525,0.005,2.477332501412148e+27
100.0,0.525,0.006,2.467507913092443e+27
100.0,0.525,0.007,2.4619089573311907e+27
100.0,0.525,0.008,2.4642590725261813e+27
100.0,0.525,0.009000000000000001,2.450512558842453e+27
100.0,0.525,0.01,2.4614418857712444e+27
100.0,0.525,0.011,2.4453769852923322e+27
100.0,0.525,0.012,2.439394632402252e+27
100.0,0.525,0.013000000000000001,2.4507458732614972e+27
100.0,0.525,0.014,2.4343791840495392e+27
100.0,0.525,0.015,2.436301629929925e+27
100.0,0.525,0.016,2.4336342307368665e+27
100.0,0.525,0.017,2.4230605570338162e+27
100.0,0.525,0.018000000000000002,2.4256138815615227e+27
100.0,0.525,0.019,2.4253327531818394e+27
100.0,0.525,0.02,2.4179512516472564e+27
100.0,0.525,0.021,2.4242603332683702e+27
100.0,0.525,0.022,2.4219423891950442e+27
100.0,0.525,0.023,2.415645703785948e+27
100.0,0.525,0.024,2.406387504296282e+27
100.0,0.525,0.025,2.4086049505078944e+27
100.0,0.525,0.026000000000000002,2.415762139634541e+27
100.0,0.525,0.027,2.3963270928003385e+27
100.0,0.525,0.028,2.4116311019796983e+27
100.0,0.525,0.029,2.4038957181068052e+27
100.0,0.525,0.03,2.4081104301927664e+27
100.0,0.525,0.031,2.404361904223036e+27
100.0,0.525,0.032,2.413133847538919e+27
100.0,0.525,0.033,2.4072348739320518e+27
100.0,0.525,0.034,2.405494091587304e+27
100.0,0.525,0.035,2.3992866884195245e+27
