a,b,c,loss
400.0,0.308,0.01,910814412800.0
400.0,0.314,0.01,908465668096.0
400.0,0.32,0.01,910948892672.0
400.0,0.326,0.01,915633471488.0
400.0,0.3320000000000001,0.01,915421790208.0
400.0,0.338,0.01,913701666816.0
400.0,0.344,0.01,912380723200.0
400.0,0.35,0.01,910612889600.0
400.0,0.356,0.01,916128661504.0
400.0,0.362,0.01,913498112000.0
400.0,0.368,0.01,912665804800.0
400.0,0.374,0.01,914462998528.0
400.0,0.38,0.01,916191444992.0
400.0,0.386,0.01,916953628672.0
400.0,0.392,0.01,919133618176.0
400.0,0.398,0.01,917043544064.0
400.0,0.404,0.01,920239734784.0
400.0,0.41,0.01,921278676992.0
400.0,0.416,0.01,928054771712.0
400.0,0.422,0.01,921022365696.0
400.0,0.428,0.01,926876762112.0
400.0,0.434,0.01,919686348800.0
400.0,0.44,0.01,917958361088.0
400.0,0.446,0.01,917644312576.0
400.0,0.452,0.01,911008268288.0
400.0,0.4580000000000001,0.01,908039290880.0
400.0,0.4640000000000001,0.01,905882107904.0
400.0,0.47,0.01,900005494784.0
400.0,0.476,0.01,898558853120.0
400.0,0.482,0.01,892811083776.0
400.0,0.488,0.01,883909066752.0
400.0,0.494,0.01,875302027264.0
400.0,0.5,0.01,863939919872.0
400.0,0.506,0.01,861193240576.0
400.0,0.512,0.01,853661908992.0
400.0,0.518,0.01,841552691200.0
400.0,0.524,0.01,841818374144.0
400.0,0.53,0.01,840446050304.0
400.0,0.536,0.01,847107063808.0
400.0,0.542,0.01,849924587520.0
400.0,0.548,0.01,862699651072.0
400.0,0.554,0.01,865849245696.0
400.0,0.56,0.01,877497745408.0
400.0,0.5660000000000001,0.01,881775017984.0
400.0,0.5720000000000001,0.01,888048189440.0
400.0,0.5780000000000001,0.01,892226764800.0
400.0,0.5840000000000001,0.01,892195897344.0
400.0,0.5900000000000001,0.01,896436076544.0
400.0,0.5960000000000001,0.01,904607760384.0
400.0,0.6020000000000001,0.01,902157369344.0
400.0,0.6080000000000001,0.01,910895415296.0
400.0,0.6140000000000001,0.01,920027987968.0
400.0,0.6200000000000001,0.01,913403805696.0
400.0,0.6260000000000001,0.01,919411294208.0
400.0,0.6320000000000001,0.01,915882377216.0
400.0,0.6380000000000001,0.01,916659961856.0
400.0,0.6440000000000001,0.01,913665949696.0
