loc,std,height,loss
0.20600000000000002,0.01,5400.0,2230171992064.0
0.20600000000000002,0.01,5500.0,2306643066880.0
0.20600000000000002,0.01,5600.0,2386747457536.0
0.20600000000000002,0.01,5700.0,2476691685376.0
0.20600000000000002,0.01,5800.0,2567854620672.0
0.20600000000000002,0.01,5900.0,2662744195072.0
0.20600000000000002,0.01,6000.0,2767406497792.0
0.20600000000000002,0.01,6100.0,2871904960512.0
0.20600000000000002,0.01,6200.0,2984742223872.0
0.20600000000000002,0.01,6300.0,3096431820800.0
0.20600000000000002,0.01,6400.0,3207717453824.0
0.20600000000000002,0.01,6500.0,3328281149440.0
0.20600000000000002,0.01,6600.0,3463241007104.0
0.20600000000000002,0.01,6700.0,3599213789184.0
0.20600000000000002,0.01,6800.0,3744932298752.0
0.20600000000000002,0.01,6900.0,3897189466112.0
0.20600000000000002,0.01,7000.0,4057498910720.0
0.20600000000000002,0.01,7100.0,4224233766912.0
0.20600000000000002,0.01,7200.0,4397565739008.0
0.20600000000000002,0.01,7300.0,4579286581248.0
0.20600000000000002,0.01,7400.0,4765665722368.0
0.20600000000000002,0.01,7500.0,4962729852928.0
0.20600000000000002,0.01,7600.0,5153729019904.0
0.20600000000000002,0.01,7700.0,5353821437952.0
0.20600000000000002,0.01,7800.0,5565048684544.0
0.20600000000000002,0.01,7900.0,5772916817920.0
0.20600000000000002,0.01,8000.0,6003211894784.0
0.20600000000000002,0.01,8100.0,6251930451968.0
0.20600000000000002,0.01,8200.0,6530769354752.0
0.20600000000000002,0.01,8300.0,6824407859200.0
0.20600000000000002,0.01,8400.0,7128883920896.0
0.20600000000000002,0.01,8500.0,7412045578240.0
0.20600000000000002,0.01,8600.0,7748093739008.0
0.20600000000000002,0.01,8700.0,8069426708480.0
0.20600000000000002,0.01,8800.0,8410026213376.0
0.20600000000000002,0.01,8900.0,8779257610240.0
0.20600000000000002,0.01,9000.0,9195307925504.0
0.20600000000000002,0.01,9100.0,9613141344256.0
0.20600000000000002,0.01,9200.0,10023612710912.0
0.20600000000000002,0.01,9300.0,10433004044288.0
0.20600000000000002,0.01,9400.0,10920304574464.0
0.20600000000000002,0.01,9500.0,11398934429696.0
0.20600000000000002,0.01,9600.0,11901669998592.0
0.20600000000000002,0.01,9700.0,12407008133120.0
0.20600000000000002,0.01,9800.0,12997519998976.0
0.20600000000000002,0.01,9900.0,13639083884544.0
0.20600000000000002,0.01,10000.0,14254283423744.0
0.21200000000000002,0.01,0.0,910087159808.0
0.21200000000000002,0.01,100.0,904938455040.0
0.21200000000000002,0.01,200.0,898484404224.0
0.21200000000000002,0.01,300.0,894567841792.0
0.21200000000000002,0.01,400.0,890522566656.0
0.21200000000000002,0.01,500.0,888737824768.0
0.21200000000000002,0.01,600.0,885982232576.0
0.21200000000000002,0.01,700.0,889882869760.0
0.21200000000000002,0.01,800.0,890050969600.0
0.21200000000000002,0.01,900.0,887196745728.0
0.21200000000000002,0.01,1000.0,892287844352.0
0.21200000000000002,0.01,1100.0,892274802688.0
0.21200000000000002,0.01,1200.0,894916755456.0
0.21200000000000002,0.01,1300.0,896459931648.0
0.21200000000000002,0.01,1400.0,904745779200.0
0.21200000000000002,0.01,1500.0,906721361920.0
0.21200000000000002,0.01,1600.0,911734276096.0
0.21200000000000002,0.01,1700.0,919532666880.0
0.21200000000000002,0.01,1800.0,920762646528.0
0.21200000000000002,0.01,1900.0,926234836992.0
0.21200000000000002,0.01,2000.0,934599000064.0
0.21200000000000002,0.01,2100.0,944538124288.0
0.21200000000000002,0.01,2200.0,956426027008.0
0.21200000000000002,0.01,2300.0,963912269824.0
0.21200000000000002,0.01,2400.0,975591309312.0
0.21200000000000002,0.01,2500.0,990022926336.0
0.21200000000000002,0.01,2600.0,1000911011840.0
0.21200000000000002,0.01,2700.0,1017319915520.0
0.21200000000000002,0.01,2800.0,1035433869312.0
0.21200000000000002,0.01,2900.0,1054486429696.0
0.21200000000000002,0.01,3000.0,1072362422272.0
0.21200000000000002,0.01,3100.0,1092807819264.0
0.21200000000000002,0.01,3200.0,1115222179840.0
0.21200000000000002,0.01,3300.0,1137031643136.0
0.21200000000000002,0.01,3400.0,1159312048128.0
0.21200000000000002,0.01,3500.0,1184375242752.0
0.21200000000000002,0.01,3600.0,1216022577152.0
0.21200000000000002,0.01,3700.0,1250348892160.0
0.21200000000000002,0.01,3800.0,1281612185600.0
0.21200000000000002,0.01,3900.0,1314318843904.0
0.21200000000000002,0.01,4000.0,1351476183040.0
0.21200000000000002,0.01,4100.0,1393523687424.0
0.21200000000000002,0.01,4200.0,1437709107200.0
0.21200000000000002,0.01,4300.0,1481021718528.0
0.21200000000000002,0.01,4400.0,1533372006400.0
0.21200000000000002,0.01,4500.0,1581112360960.0
0.21200000000000002,0.01,4600.0,1637090590720.0
0.21200000000000002,0.01,4700.0,1688031199232.0
0.21200000000000002,0.01,4800.0,1738104635392.0
0.21200000000000002,0.01,4900.0,1802766516224.0
0.21200000000000002,0.01,5000.0,1864091697152.0
0.21200000000000002,0.01,5100.0,1931426529280.0
0.21200000000000002,0.01,5200.0,2002151407616.0
0.21200000000000002,0.01,5300.0,2075656323072.0
0.21200000000000002,0.01,5400.0,2150432768000.0
0.21200000000000002,0.01,5500.0,2228615380992.0
0.21200000000000002,0.01,5600.0,2312725069824.0
0.21200000000000002,0.01,5700.0,2398353883136.0
0.21200000000000002,0.01,5800.0,2484472905728.0
0.21200000000000002,0.01,5900.0,2584207949824.0
0.21200000000000002,0.01,6000.0,2685861363712.0
0.21200000000000002,0.01,6100.0,2808632573952.0
0.21200000000000002,0.01,6200.0,2935427956736.0
0.21200000000000002,0.01,6300.0,3075248226304.0
0.21200000000000002,0.01,6400.0,3202292645888.0
0.21200000000000002,0.01,6500.0,3334771310592.0
0.21200000000000002,0.01,6600.0,3477233467392.0
0.21200000000000002,0.01,6700.0,3619314466816.0
0.21200000000000002,0.01,6800.0,3779906764800.0
0.21200000000000002,0.01,6900.0,3929539608576.0
0.21200000000000002,0.01,7000.0,4088537284608.0
0.21200000000000002,0.01,7100.0,4266134863872.0
0.21200000000000002,0.01,7200.0,4468856848384.0
0.21200000000000002,0.01,7300.0,4675390144512.0
0.21200000000000002,0.01,7400.0,4898338897920.0
0.21200000000000002,0.01,7500.0,5136099835904.0
0.21200000000000002,0.01,7600.0,5386580000768.0
0.21200000000000002,0.01,7700.0,5628284108800.0
0.21200000000000002,0.01,7800.0,5872988717056.0
0.21200000000000002,0.01,7900.0,6167533191168.0
0.21200000000000002,0.01,8000.0,6480145154048.0
0.21200000000000002,0.01,8100.0,6837291188224.0
0.21200000000000002,0.01,8200.0,7182790164480.0
0.21200000000000002,0.01,8300.0,7539193282560.0
0.21200000000000002,0.01,8400.0,7904906706944.0
0.21200000000000002,0.01,8500.0,8352749846528.0
0.21200000000000002,0.01,8600.0,8762228736000.0
0.21200000000000002,0.01,8700.0,9236287324160.0
0.21200000000000002,0.01,8800.0,9735037255680.0
0.21200000000000002,0.01,8900.0,10230049013760.0
0.21200000000000002,0.01,9000.0,10803778420736.0
0.21200000000000002,0.01,9100.0,11399024607232.0
0.21200000000000002,0.01,9200.0,12046973272064.0
0.21200000000000002,0.01,9300.0,12682193272832.0
0.21200000000000002,0.01,9400.0,13446205669376.0
0.21200000000000002,0.01,9500.0,14208528809984.0
0.21200000000000002,0.01,9600.0,15121533370368.0
0.21200000000000002,0.01,9700.0,16088741969920.0
0.21200000000000002,0.01,9800.0,17013162377216.0
0.21200000000000002,0.01,9900.0,17993696280576.0
0.21200000000000002,0.01,10000.0,19100331933696.0
0.21800000000000003,0.01,0.0,908312313856.0
0.21800000000000003,0.01,100.0,901563219968.0
0.21800000000000003,0.01,200.0,903523467264.0
0.21800000000000003,0.01,300.0,896738590720.0
0.21800000000000003,0.01,400.0,893112614912.0
0.21800000000000003,0.01,500.0,892402270208.0
0.21800000000000003,0.01,600.0,891485683712.0
0.21800000000000003,0.01,700.0,890572505088.0
0.21800000000000003,0.01,800.0,889635405824.0
0.21800000000000003,0.01,900.0,891012710400.0
0.21800000000000003,0.01,1000.0,890995736576.0
0.21800000000000003,0.01,1100.0,894576492544.0
0.21800000000000003,0.01,1200.0,896780468224.0
0.21800000000000003,0.01,1300.0,898312896512.0
0.21800000000000003,0.01,1400.0,903124811776.0
0.21800000000000003,0.01,1500.0,903163805696.0
0.21800000000000003,0.01,1600.0,910965145600.0
0.21800000000000003,0.01,1700.0,916699742208.0
0.21800000000000003,0.01,1800.0,919226220544.0
0.21800000000000003,0.01,1900.0,929986248704.0
0.21800000000000003,0.01,2000.0,937224830976.0
0.21800000000000003,0.01,2100.0,940922175488.0
0.21800000000000003,0.01,2200.0,951100112896.0
0.21800000000000003,0.01,2300.0,962298118144.0
0.21800000000000003,0.01,2400.0,971451596800.0
0.21800000000000003,0.01,2500.0,982988881920.0
0.21800000000000003,0.01,2600.0,996957683712.0
0.21800000000000003,0.01,2700.0,1013707833344.0
0.21800000000000003,0.01,2800.0,1034100932608.0
0.21800000000000003,0.01,2900.0,1050131759104.0
0.21800000000000003,0.01,3000.0,1065811640320.0
0.21800000000000003,0.01,3100.0,1082760953856.0
0.21800000000000003,0.01,3200.0,1107212238848.0
0.21800000000000003,0.01,3300.0,1128215216128.0
0.21800000000000003,0.01,3400.0,1154945253376.0
0.21800000000000003,0.01,3500.0,1180104392704.0
0.21800000000000003,0.01,3600.0,1203209764864.0
0.21800000000000003,0.01,3700.0,1234790645760.0
0.21800000000000003,0.01,3800.0,1270133686272.0
0.21800000000000003,0.01,3900.0,1305841106944.0
0.21800000000000003,0.01,4000.0,1340313174016.0
0.21800000000000003,0.01,4100.0,1380519772160.0
0.21800000000000003,0.01,4200.0,1419946622976.0
0.21800000000000003,0.01,4300.0,1470503976960.0
0.21800000000000003,0.01,4400.0,1514897408000.0
0.21800000000000003,0.01,4500.0,1570179645440.0
0.21800000000000003,0.01,4600.0,1617372119040.0
0.21800000000000003,0.01,4700.0,1674335748096.0
0.21800000000000003,0.01,4800.0,1729596227584.0
0.21800000000000003,0.01,4900.0,1789407133696.0
0.21800000000000003,0.01,5000.0,1851294744576.0
0.21800000000000003,0.01,5100.0,1919984074752.0
0.21800000000000003,0.01,5200.0,1996123013120.0
0.21800000000000003,0.01,5300.0,2070687645696.0
0.21800000000000003,0.01,5400.0,2142552981504.0
0.21800000000000003,0.01,5500.0,2227286573056.0
0.21800000000000003,0.01,5600.0,2315782193152.0
0.21800000000000003,0.01,5700.0,2404263919616.0
0.21800000000000003,0.01,5800.0,2509112868864.0
0.21800000000000003,0.01,5900.0,2606580891648.0
0.21800000000000003,0.01,6000.0,2724342530048.0
0.21800000000000003,0.01,6100.0,2856354054144.0
0.21800000000000003,0.01,6200.0,2981627953152.0
0.21800000000000003,0.01,6300.0,3120672276480.0
0.21800000000000003,0.01,6400.0,3248581246976.0
0.21800000000000003,0.01,6500.0,3390502076416.0
0.21800000000000003,0.01,6600.0,3550057594880.0
0.21800000000000003,0.01,6700.0,3699800539136.0
0.21800000000000003,0.01,6800.0,3855410790400.0
0.21800000000000003,0.01,6900.0,4029463134208.0
0.21800000000000003,0.01,7000.0,4218798735360.0
0.21800000000000003,0.01,7100.0,4419940253696.0
0.21800000000000003,0.01,7200.0,4647374290944.0
0.21800000000000003,0.01,7300.0,4889230966784.0
0.21800000000000003,0.01,7400.0,5143995613184.0
0.21800000000000003,0.01,7500.0,5400505614336.0
0.21800000000000003,0.01,7600.0,5688484954112.0
0.21800000000000003,0.01,7700.0,5976025989120.0
0.21800000000000003,0.01,7800.0,6289365139456.0
0.21800000000000003,0.01,7900.0,6632449245184.0
0.21800000000000003,0.01,8000.0,6991580758016.0
0.21800000000000003,0.01,8100.0,7363857219584.0
0.21800000000000003,0.01,8200.0,7758493515776.0
0.21800000000000003,0.01,8300.0,8176454336512.0
0.21800000000000003,0.01,8400.0,8656120709120.0
0.21800000000000003,0.01,8500.0,9123509829632.0
0.21800000000000003,0.01,8600.0,9598287216640.0
0.21800000000000003,0.01,8700.0,10139359772672.0
0.21800000000000003,0.01,8800.0,10809311756288.0
0.21800000000000003,0.01,8900.0,11410371248128.0
0.21800000000000003,0.01,9000.0,12099536289792.0
0.21800000000000003,0.01,9100.0,12813247447040.0
0.21800000000000003,0.01,9200.0,13628650553344.0
0.21800000000000003,0.01,9300.0,14538093101056.0
0.21800000000000003,0.01,9400.0,15519948210176.0
0.21800000000000003,0.01,9500.0,16467540049920.0
0.21800000000000003,0.01,9600.0,17535718129664.0
0.21800000000000003,0.01,9700.0,18767226601472.0
0.21800000000000003,0.01,9800.0,20197498945536.0
0.21800000000000003,0.01,9900.0,21651255197696.0
0.21800000000000003,0.01,10000.0,23296829554688.0
0.224,0.01,0.0,908548374528.0
0.224,0.01,100.0,901889130496.0
0.224,0.01,200.0,899240493056.0
0.224,0.01,300.0,898833645568.0
0.224,0.01,400.0,894859411456.0
0.224,0.01,500.0,892443951104.0
0.224,0.01,600.0,896590675968.0
0.224,0.01,700.0,894591434752.0
0.224,0.01,800.0,897049231360.0
0.224,0.01,900.0,891242348544.0
0.224,0.01,1000.0,893658136576.0
0.224,0.01,1100.0,896516882432.0
0.224,0.01,1200.0,897440874496.0
0.224,0.01,1300.0,897394540544.0
0.224,0.01,1400.0,901746982912.0
0.224,0.01,1500.0,905105440768.0
0.224,0.01,1600.0,904788705280.0
0.224,0.01,1700.0,914451988480.0
0.224,0.01,1800.0,916858208256.0
0.224,0.01,1900.0,920488378368.0
0.224,0.01,2000.0,930627452928.0
0.224,0.01,2100.0,941578846208.0
0.224,0.01,2200.0,951609589760.0
0.224,0.01,2300.0,959985483776.0
0.224,0.01,2400.0,968489893888.0
0.224,0.01,2500.0,982867509248.0
0.224,0.01,2600.0,995524018176.0
0.224,0.01,2700.0,1009137680384.0
0.224,0.01,2800.0,1023582470144.0
0.224,0.01,2900.0,1039266283520.0
0.224,0.01,3000.0,1054561009664.0
0.224,0.01,3100.0,1075186761728.0
0.224,0.01,3200.0,1098328047616.0
0.224,0.01,3300.0,1117329686528.0
0.224,0.01,3400.0,1134439563264.0
0.224,0.01,3500.0,1164352684032.0
0.224,0.01,3600.0,1189063950336.0
0.224,0.01,3700.0,1217056997376.0
0.224,0.01,3800.0,1250431598592.0
0.224,0.01,3900.0,1283106275328.0
0.224,0.01,4000.0,1320842952704.0
0.224,0.01,4100.0,1360104783872.0
0.224,0.01,4200.0,1398868672512.0
0.224,0.01,4300.0,1438774329344.0
0.224,0.01,4400.0,1478733594624.0
0.224,0.01,4500.0,1523593641984.0
0.224,0.01,4600.0,1567615877120.0
0.224,0.01,4700.0,1623309287424.0
0.224,0.01,4800.0,1678201454592.0
0.224,0.01,4900.0,1742333280256.0
0.224,0.01,5000.0,1802762584064.0
0.224,0.01,5100.0,1866995204096.0
0.224,0.01,5200.0,1936483811328.0
0.224,0.01,5300.0,2012036071424.0
0.224,0.01,5400.0,2096034349056.0
0.224,0.01,5500.0,2182585253888.0
0.224,0.01,5600.0,2264008753152.0
0.224,0.01,5700.0,2353743265792.0
0.224,0.01,5800.0,2457030361088.0
0.224,0.01,5900.0,2560055312384.0
0.224,0.01,6000.0,2663896842240.0
0.224,0.01,6100.0,2790741508096.0
0.224,0.01,6200.0,2926728708096.0
0.224,0.01,6300.0,3069161242624.0
0.224,0.01,6400.0,3215488188416.0
0.224,0.01,6500.0,3372069421056.0
0.224,0.01,6600.0,3546922352640.0
0.224,0.01,6700.0,3705806258176.0
0.224,0.01,6800.0,3873768996864.0
0.224,0.01,6900.0,4055429808128.0
0.224,0.01,7000.0,4260292198400.0
0.224,0.01,7100.0,4461644742656.0
0.224,0.01,7200.0,4685053296640.0
0.224,0.01,7300.0,4954651099136.0
0.224,0.01,7400.0,5228392349696.0
0.224,0.01,7500.0,5508897439744.0
0.224,0.01,7600.0,5799786577920.0
0.224,0.01,7700.0,6109815898112.0
0.224,0.01,7800.0,6445389578240.0
0.224,0.01,7900.0,6808936120320.0
0.224,0.01,8000.0,7195645181952.0
0.224,0.01,8100.0,7596081152000.0
0.224,0.01,8200.0,8053729525760.0
0.224,0.01,8300.0,8480402440192.0
0.224,0.01,8400.0,8978551537664.0
0.224,0.01,8500.0,9528999411712.0
0.224,0.01,8600.0,10189680934912.0
0.224,0.01,8700.0,10815128207360.0
0.224,0.01,8800.0,11458936045568.0
0.224,0.01,8900.0,12215544446976.0
0.224,0.01,9000.0,13040598646784.0
0.224,0.01,9100.0,13912593399808.0
0.224,0.01,9200.0,14799694987264.0
0.224,0.01,9300.0,15863901061120.0
0.224,0.01,9400.0,17053303963648.0
0.224,0.01,9500.0,18406044598272.0
0.224,0.01,9600.0,19706756988928.0
0.224,0.01,9700.0,21228628738048.0
0.224,0.01,9800.0,22951353122816.0
0.224,0.01,9900.0,24769669890048.0
0.224,0.01,10000.0,27004892086272.0
0.23,0.01,0.0,911269560320.0
0.23,0.01,100.0,902194790400.0
0.23,0.01,200.0,899855155200.0
0.23,0.01,300.0,895702138880.0
0.23,0.01,400.0,896642711552.0
0.23,0.01,500.0,899928621056.0
0.23,0.01,600.0,901553913856.0
0.23,0.01,700.0,895859425280.0
0.23,0.01,800.0,897587150848.0
0.23,0.01,900.0,895204327424.0
0.23,0.01,1000.0,896625606656.0
0.23,0.01,1100.0,897671561216.0
0.23,0.01,1200.0,896806289408.0
0.23,0.01,1300.0,896464977920.0
0.23,0.01,1400.0,898906062848.0
0.23,0.01,1500.0,904493924352.0
0.23,0.01,1600.0,906307371008.0
0.23,0.01,1700.0,908720799744.0
0.23,0.01,1800.0,911090909184.0
0.23,0.01,1900.0,914309447680.0
0.23,0.01,2000.0,920229511168.0
0.23,0.01,2100.0,926673666048.0
0.23,0.01,2200.0,933427019776.0
0.23,0.01,2300.0,939467341824.0
0.23,0.01,2400.0,953748357120.0
0.23,0.01,2500.0,962796453888.0
0.23,0.01,2600.0,973119094784.0
0.23,0.01,2700.0,981524217856.0
0.23,0.01,2800.0,993280131072.0
0.23,0.01,2900.0,1005483393024.0
0.23,0.01,3000.0,1020743516160.0
0.23,0.01,3100.0,1035736580096.0
0.23,0.01,3200.0,1053892083712.0
0.23,0.01,3300.0,1073565663232.0
0.23,0.01,3400.0,1090059894784.0
0.23,0.01,3500.0,1107012616192.0
0.23,0.01,3600.0,1126406815744.0
0.23,0.01,3700.0,1149894262784.0
0.23,0.01,3800.0,1169809604608.0
0.23,0.01,3900.0,1193669951488.0
0.23,0.01,4000.0,1223836958720.0
0.23,0.01,4100.0,1246507040768.0
0.23,0.01,4200.0,1279736414208.0
0.23,0.01,4300.0,1316614307840.0
0.23,0.01,4400.0,1351691272192.0
0.23,0.01,4500.0,1388095209472.0
0.23,0.01,4600.0,1419527979008.0
0.23,0.01,4700.0,1456022093824.0
0.23,0.01,4800.0,1496909479936.0
0.23,0.01,4900.0,1543837712384.0
0.23,0.01,5000.0,1590904356864.0
0.23,0.01,5100.0,1641074262016.0
0.23,0.01,5200.0,1696060407808.0
0.23,0.01,5300.0,1757034446848.0
0.23,0.01,5400.0,1810026332160.0
0.23,0.01,5500.0,1869081870336.0
0.23,0.01,5600.0,1942514171904.0
0.23,0.01,5700.0,2019973922816.0
0.23,0.01,5800.0,2091948048384.0
0.23,0.01,5900.0,2169798524928.0
0.23,0.01,6000.0,2256581689344.0
0.23,0.01,6100.0,2343215562752.0
0.23,0.01,6200.0,2432011862016.0
0.23,0.01,6300.0,2526153539584.0
0.23,0.01,6400.0,2633378299904.0
0.23,0.01,6500.0,2742714892288.0
0.23,0.01,6600.0,2865437343744.0
0.23,0.01,6700.0,2993509367808.0
0.23,0.01,6800.0,3138649849856.0
0.23,0.01,6900.0,3293462134784.0
0.23,0.01,7000.0,3446701555712.0
0.23,0.01,7100.0,3617379319808.0
0.23,0.01,7200.0,3774235279360.0
0.23,0.01,7300.0,3942067470336.0
0.23,0.01,7400.0,4115873923072.0
0.23,0.01,7500.0,4326764576768.0
0.23,0.01,7600.0,4524870205440.0
0.23,0.01,7700.0,4756684144640.0
0.23,0.01,7800.0,5013334654976.0
0.23,0.01,7900.0,5266090754048.0
0.23,0.01,8000.0,5544337211392.0
0.23,0.01,8100.0,5858298167296.0
0.23,0.01,8200.0,6167479713792.0
0.23,0.01,8300.0,6498876915712.0
0.23,0.01,8400.0,6858814783488.0
0.23,0.01,8500.0,7223022452736.0
0.23,0.01,8600.0,7611372011520.0
0.23,0.01,8700.0,8046289879040.0
0.23,0.01,8800.0,8523406114816.0
0.23,0.01,8900.0,9015833657344.0
0.23,0.01,9000.0,9551351906304.0
0.23,0.01,9100.0,10126285078528.0
0.23,0.01,9200.0,10722864005120.0
0.23,0.01,9300.0,11417862275072.0
0.23,0.01,9400.0,12151463870464.0
0.23,0.01,9500.0,12926823956480.0
0.23,0.01,9600.0,13771870306304.0
0.23,0.01,9700.0,14674280054784.0
