a,b,c,loss
200.0,0.525,0.006,884394033152.0
200.0,0.525,0.007,879433547776.0
200.0,0.525,0.008,876211601408.0
200.0,0.525,0.009000000000000001,874754277376.0
200.0,0.525,0.01,872088076288.0
200.0,0.525,0.011,868247601152.0
200.0,0.525,0.012,868847058944.0
200.0,0.525,0.013000000000000001,862735564800.0
200.0,0.525,0.014,863909249024.0
200.0,0.525,0.015,857995411456.0
200.0,0.525,0.016,858434174976.0
200.0,0.525,0.017,859142815744.0
200.0,0.525,0.018000000000000002,857792970752.0
200.0,0.525,0.019,854718939136.0
200.0,0.525,0.02,855070474240.0
200.0,0.525,0.021,849083498496.0
200.0,0.525,0.022,853347598336.0
200.0,0.525,0.023,848074964992.0
200.0,0.525,0.024,848418766848.0
200.0,0.525,0.025,844964167680.0
200.0,0.525,0.026000000000000002,846912946176.0
200.0,0.525,0.027,842342727680.0
200.0,0.525,0.028,842764976128.0
200.0,0.525,0.029,843663212544.0
200.0,0.525,0.03,838735233024.0
200.0,0.525,0.031,838162513920.0
200.0,0.525,0.032,836459102208.0
200.0,0.525,0.033,839111606272.0
200.0,0.525,0.034,833161461760.0
200.0,0.525,0.035,834811002880.0
200.0,0.525,0.036000000000000004,834825814016.0
200.0,0.525,0.037,833071218688.0
200.0,0.525,0.038,831246696448.0
200.0,0.525,0.039,831873679360.0
200.0,0.525,0.04,829880270848.0
200.0,0.525,0.041,829994762240.0
200.0,0.525,0.042,828455256064.0
200.0,0.525,0.043000000000000003,830360715264.0
200.0,0.525,0.044,830000463872.0
200.0,0.525,0.045,828834054144.0
200.0,0.525,0.046,826834616320.0
200.0,0.525,0.047,824712888320.0
200.0,0.525,0.048,825584123904.0
200.0,0.525,0.049,824343330816.0
200.0,0.525,0.05,823886872576.0
200.0,0.525,0.051000000000000004,823160209408.0
200.0,0.525,0.052000000000000005,822793994240.0
200.0,0.525,0.053,822885482496.0
200.0,0.525,0.054,819701415936.0
200.0,0.525,0.055,823073570816.0
200.0,0.525,0.056,817838882816.0
200.0,0.525,0.057,822416113664.0
200.0,0.525,0.058,821851914240.0
200.0,0.525,0.059000000000000004,820607451136.0
200.0,0.525,0.06,817785602048.0
200.0,0.525,0.061,822806380544.0
200.0,0.525,0.062,821810692096.0
200.0,0.525,0.063,820651819008.0
200.0,0.525,0.064,820079820800.0
200.0,0.525,0.065,820818411520.0
200.0,0.525,0.066,817682972672.0
200.0,0.525,0.067,816567025664.0
200.0,0.525,0.068,817483939840.0
200.0,0.525,0.069,818927960064.0
200.0,0.525,0.07,817410998272.0
200.0,0.525,0.07100000000000001,820909703168.0
200.0,0.525,0.07200000000000001,816755310592.0
200.0,0.525,0.073,818025529344.0
200.0,0.525,0.074,816020389888.0
200.0,0.525,0.075,818685149184.0
200.0,0.525,0.076,815334162432.0
200.0,0.525,0.077,816638066688.0
200.0,0.525,0.078,817742938112.0
