loc,std,height,loss
0.525,0.004,4900.0,141870432256.0
0.525,0.004,5000.0,130767470592.0
0.525,0.004,5100.0,121835380736.0
0.525,0.004,5200.0,112852697088.0
0.525,0.004,5300.0,102264627200.0
0.525,0.004,5400.0,92767821824.0
0.525,0.004,5500.0,82757681152.0
0.525,0.004,5600.0,73597075456.0
0.525,0.004,5700.0,64838205440.0
0.525,0.004,5800.0,57139212288.0
0.525,0.004,5900.0,50202935296.0
0.525,0.004,6000.0,44423958528.0
0.525,0.004,6100.0,37998014464.0
0.525,0.004,6200.0,31485370368.0
0.525,0.004,6300.0,25867712512.0
0.525,0.004,6400.0,22379976704.0
0.525,0.004,6500.0,18237917184.0
0.525,0.004,6600.0,15003708416.0
0.525,0.004,6700.0,12344850432.0
0.525,0.004,6800.0,11201217536.0
0.525,0.004,6900.0,9983781888.0
0.525,0.004,7000.0,9882203136.0
0.525,0.004,7100.0,10546864128.0
0.525,0.004,7200.0,12217072640.0
0.525,0.004,7300.0,14285519872.0
0.525,0.004,7400.0,18087946240.0
0.525,0.004,7500.0,22889582592.0
0.525,0.004,7600.0,27793809408.0
0.525,0.004,7700.0,36015497216.0
0.525,0.004,7800.0,42593800192.0
0.525,0.004,7900.0,50531565568.0
0.525,0.004,8000.0,59018215424.0
0.525,0.004,8100.0,70192422912.0
0.525,0.004,8200.0,82661679104.0
0.525,0.004,8300.0,96480247808.0
0.525,0.004,8400.0,109886939136.0
0.525,0.004,8500.0,126459428864.0
0.525,0.004,8600.0,143218638848.0
0.525,0.004,8700.0,161873248256.0
0.525,0.004,8800.0,182870081536.0
0.525,0.004,8900.0,204052676608.0
0.525,0.004,9000.0,228872093696.0
0.525,0.004,9100.0,256865107968.0
0.525,0.004,9200.0,283749679104.0
0.525,0.004,9300.0,314242596864.0
0.525,0.004,9400.0,348416901120.0
0.525,0.004,9500.0,380144254976.0
0.525,0.004,9600.0,415747276800.0
0.525,0.004,9700.0,445721346048.0
0.525,0.004,9800.0,484199956480.0
0.525,0.004,9900.0,524118097920.0
0.525,0.004,10000.0,570217201664.0
0.525,0.005,0.0,908231507968.0
0.525,0.005,100.0,883527778304.0
0.525,0.005,200.0,855839932416.0
0.525,0.005,300.0,834249097216.0
0.525,0.005,400.0,809186623488.0
0.525,0.005,500.0,774210650112.0
0.525,0.005,600.0,748203212800.0
0.525,0.005,700.0,714207657984.0
0.525,0.005,800.0,690709200896.0
0.525,0.005,900.0,664890703872.0
0.525,0.005,1000.0,639419219968.0
0.525,0.005,1100.0,612758061056.0
0.525,0.005,1200.0,588691734528.0
0.525,0.005,1300.0,557989953536.0
0.525,0.005,1400.0,528647028736.0
0.525,0.005,1500.0,499293126656.0
0.525,0.005,1600.0,467671547904.0
0.525,0.005,1700.0,440821415936.0
0.525,0.005,1800.0,417154629632.0
0.525,0.005,1900.0,394961223680.0
0.525,0.005,2000.0,369500553216.0
0.525,0.005,2100.0,344020221952.0
0.525,0.005,2200.0,321011580928.0
0.525,0.005,2300.0,299432411136.0
0.525,0.005,2400.0,281322717184.0
0.525,0.005,2500.0,261450170368.0
0.525,0.005,2600.0,240116039680.0
0.525,0.005,2700.0,217458573312.0
0.525,0.005,2800.0,193970716672.0
0.525,0.005,2900.0,172231770112.0
0.525,0.005,3000.0,154051624960.0
0.525,0.005,3100.0,135754063872.0
0.525,0.005,3200.0,122350993408.0
0.525,0.005,3300.0,107248975872.0
0.525,0.005,3400.0,94486142976.0
0.525,0.005,3500.0,79668707328.0
0.525,0.005,3600.0,66006159360.0
0.525,0.005,3700.0,51716931584.0
0.525,0.005,3800.0,42300710912.0
0.525,0.005,3900.0,33364856832.0
0.525,0.005,4000.0,24795688960.0
0.525,0.005,4100.0,19835555840.0
0.525,0.005,4200.0,15372257280.0
0.525,0.005,4300.0,12509364224.0
0.525,0.005,4400.0,10486674432.0
0.525,0.005,4500.0,9266507776.0
0.525,0.005,4600.0,14083086336.0
0.525,0.005,4700.0,16703340544.0
0.525,0.005,4800.0,21739098112.0
0.525,0.005,4900.0,33121505280.0
0.525,0.005,5000.0,45174013952.0
0.525,0.005,5100.0,58201092096.0
0.525,0.005,5200.0,72595177472.0
0.525,0.005,5300.0,92867387392.0
0.525,0.005,5400.0,112709500928.0
0.525,0.005,5500.0,135608475648.0
0.525,0.005,5600.0,161755774976.0
0.525,0.005,5700.0,192101367808.0
0.525,0.005,5800.0,227271622656.0
0.525,0.005,5900.0,264497250304.0
0.525,0.005,6000.0,309029634048.0
0.525,0.005,6100.0,362272882688.0
0.525,0.005,6200.0,410474545152.0
0.525,0.005,6300.0,468216315904.0
0.525,0.005,6400.0,523040456704.0
0.525,0.005,6500.0,596728152064.0
0.525,0.005,6600.0,670636310528.0
0.525,0.005,6700.0,745887891456.0
0.525,0.005,6800.0,812621561856.0
0.525,0.005,6900.0,894814060544.0
0.525,0.005,7000.0,986955644928.0
0.525,0.005,7100.0,1084963553280.0
0.525,0.005,7200.0,1196086132736.0
0.525,0.005,7300.0,1321660973056.0
0.525,0.005,7400.0,1454327070720.0
0.525,0.005,7500.0,1579843584000.0
0.525,0.005,7600.0,1733798920192.0
0.525,0.005,7700.0,1895001096192.0
0.525,0.005,7800.0,2067486474240.0
0.525,0.005,7900.0,2237251452928.0
0.525,0.005,8000.0,2426420068352.0
0.525,0.005,8100.0,2620067414016.0
0.525,0.005,8200.0,2834339463168.0
0.525,0.005,8300.0,3076277927936.0
0.525,0.005,8400.0,3348275658752.0
0.525,0.005,8500.0,3618098642944.0
0.525,0.005,8600.0,3899757953024.0
0.525,0.005,8700.0,4206093402112.0
0.525,0.005,8800.0,4537956433920.0
0.525,0.005,8900.0,4906060087296.0
0.525,0.005,9000.0,5276017623040.0
0.525,0.005,9100.0,5694107942912.0
0.525,0.005,9200.0,6158256439296.0
0.525,0.005,9300.0,6651128578048.0
0.525,0.005,9400.0,7150907162624.0
0.525,0.005,9500.0,7699213844480.0
0.525,0.005,9600.0,8278005776384.0
0.525,0.005,9700.0,8888927649792.0
0.525,0.005,9800.0,9526299328512.0
0.525,0.005,9900.0,10169718145024.0
0.525,0.005,10000.0,10963740786688.0
0.525,0.006,0.0,906775560192.0
0.525,0.006,100.0,877655162880.0
0.525,0.006,200.0,853698740224.0
0.525,0.006,300.0,829324001280.0
0.525,0.006,400.0,801689174016.0
0.525,0.006,500.0,769008992256.0
0.525,0.006,600.0,734458806272.0
0.525,0.006,700.0,702626267136.0
0.525,0.006,800.0,680326332416.0
0.525,0.006,900.0,651313807360.0
0.525,0.006,1000.0,626622660608.0
0.525,0.006,1100.0,597313912832.0
0.525,0.006,1200.0,566720135168.0
0.525,0.006,1300.0,534546350080.0
0.525,0.006,1400.0,504963137536.0
0.525,0.006,1500.0,471062839296.0
0.525,0.006,1600.0,441120096256.0
0.525,0.006,1700.0,418871508992.0
0.525,0.006,1800.0,393646145536.0
0.525,0.006,1900.0,368186556416.0
0.525,0.006,2000.0,341181661184.0
0.525,0.006,2100.0,318698881024.0
0.525,0.006,2200.0,294461767680.0
0.525,0.006,2300.0,275272499200.0
0.525,0.006,2400.0,253999611904.0
0.525,0.006,2500.0,232063860736.0
0.525,0.006,2600.0,205236404224.0
0.525,0.006,2700.0,183538761728.0
0.525,0.006,2800.0,161568342016.0
0.525,0.006,2900.0,141225099264.0
0.525,0.006,3000.0,125584793600.0
0.525,0.006,3100.0,111341797376.0
0.525,0.006,3200.0,97856036864.0
0.525,0.006,3300.0,82855526400.0
0.525,0.006,3400.0,67761762304.0
0.525,0.006,3500.0,53759078400.0
0.525,0.006,3600.0,42736517120.0
0.525,0.006,3700.0,32129910784.0
0.525,0.006,3800.0,24385863680.0
0.525,0.006,3900.0,18797965312.0
0.525,0.006,4000.0,14983495680.0
0.525,0.006,4100.0,12388048896.0
0.525,0.006,4200.0,11640443904.0
0.525,0.006,4300.0,10876732416.0
0.525,0.006,4400.0,14284566528.0
0.525,0.006,4500.0,18572324864.0
0.525,0.006,4600.0,27323869184.0
0.525,0.006,4700.0,41011322880.0
0.525,0.006,4800.0,53986025472.0
0.525,0.006,4900.0,68708007936.0
0.525,0.006,5000.0,86368182272.0
0.525,0.006,5100.0,107128561664.0
0.525,0.006,5200.0,129344086016.0
0.525,0.006,5300.0,159016681472.0
0.525,0.006,5400.0,190289346560.0
0.525,0.006,5500.0,226096693248.0
0.525,0.006,5600.0,265233465344.0
0.525,0.006,5700.0,310831874048.0
0.525,0.006,5800.0,366196424704.0
0.525,0.006,5900.0,421342347264.0
0.525,0.006,6000.0,478717804544.0
0.525,0.006,6100.0,543936970752.0
0.525,0.006,6200.0,616977268736.0
0.525,0.006,6300.0,692886110208.0
0.525,0.006,6400.0,773202313216.0
0.525,0.006,6500.0,850788417536.0
0.525,0.006,6600.0,941599555584.0
0.525,0.006,6700.0,1040614948864.0
0.525,0.006,6800.0,1150825660416.0
0.525,0.006,6900.0,1280622854144.0
0.525,0.006,7000.0,1411657498624.0
0.525,0.006,7100.0,1544318484480.0
0.525,0.006,7200.0,1698734014464.0
0.525,0.006,7300.0,1866350198784.0
0.525,0.006,7400.0,2046696357888.0
0.525,0.006,7500.0,2214989135872.0
0.525,0.006,7600.0,2414085406720.0
0.525,0.006,7700.0,2623448023040.0
0.525,0.006,7800.0,2841783828480.0
0.525,0.006,7900.0,3097667567616.0
0.525,0.006,8000.0,3389398188032.0
0.525,0.006,8100.0,3661323042816.0
0.525,0.006,8200.0,3969232928768.0
0.525,0.006,8300.0,4288930381824.0
0.525,0.006,8400.0,4651152834560.0
0.525,0.006,8500.0,5042417434624.0
0.525,0.006,8600.0,5425761615872.0
0.525,0.006,8700.0,5905032675328.0
0.525,0.006,8800.0,6405916459008.0
0.525,0.006,8900.0,6915050438656.0
0.525,0.006,9000.0,7452119007232.0
0.525,0.006,9100.0,8039829602304.0
0.525,0.006,9200.0,8678058491904.0
